	geneID	chrom	strand	start	CAT_geneClass	FDmean	TSS2kFD	TSSFD	TSSvar	PseudoVarFD	TSS2kFD_scaled	TSSFD_scaled	TSSvar_scaled	PseudoVarFD_scaled	pseudoVarPlus1	pseudoVarPlus1_scaled	TSS2kRATIO
542	CATG00000118162.1	10	-	58982497	lncRNA_intergenic	47.02929707029297	50.5272363818091	50.61194029850746	37.24865671641791	27.0	0.3570827393334588	0.3657296310000548	0.3881716319417279	2.7562610507011414	57.0	3.8480770587921143	1.0743778778213053
543	CATG00000118167.1	10	-	59752562	lncRNA_intergenic	45.120587941205876	47.97651174412793	51.54228855721393	53.59945273631841	27.0	0.3206436347024611	0.7209847156162286	0.6756353620399164	3.031375765800476	40.0	2.7922641038894653	1.0632953587981488
544	CATG00000118218.1	10	-	60723597	lncRNA_intergenic	47.27047295270473	50.245877061469265	51.96517412935324	34.133781094527365	22.0	0.3591904572319651	0.5667438109530442	0.4974415575324645	2.655837595462799	43.0	3.152824640274048	1.062944242418338
545	CATG00000118221.1	10	-	60759217	lncRNA_intergenic	45.954104589541046	43.57471264367816	32.850746268656714	19.977611940298505	20.0	-0.2677064226714076	-1.4742645189091934	0.25288853671752787	2.250208668410778	63.0	4.499740362167358	0.9482224282876263
546	CATG00000118228.1	10	-	61241228	lncRNA_intergenic	46.75312468753125	44.27336331834083	32.43781094527363	86.3073631840796	31.0	-0.26235116920668977	-1.5145164027773028	0.9660376875968651	3.2797050774097443	31.0	2.3088132739067078	0.9469605211253023
547	CATG00000118234.1	10	-	61668350	lncRNA_intergenic	38.13058694130587	38.005497251374315	31.104477611940297	74.39402985074626	28.0	-0.011047547285643772	-0.6205243582452707	0.5802644151587929	2.47287380695343	63.0	3.76125967502594	0.9967194396948542
548	CATG00000118255.1	10	-	62975137	lncRNA_intergenic	46.8993100689931	45.980509745127435	40.07462686567164	95.52940298507463	31.0	-0.09965668073987988	-0.740231859196552	1.123848103101714	3.3623812794685364	72.0	4.85759699344635	0.9804090865619551
549	CATG00000118258.1	10	-	63123024	lncRNA_intergenic	48.76902309769023	47.375312343828085	48.81094527363184	16.48407960199005	16.0	-0.15588040753402213	0.0046888091300257406	0.20620655140994398	1.7895295023918152	49.0	3.4229743480682373	0.9714222130086474
550	CATG00000118263.1	10	-	63246598	lncRNA_intergenic	44.91040895910409	43.50374812593703	35.49751243781095	21.83124378109453	19.0	-0.14031704073340848	-0.9389539809795606	0.21723036092490708	1.8952853977680206	28.0	1.881472036242485	0.9686785120472187
551	CATG00000118275.1	10	-	63596780	lncRNA_intergenic	44.88651134886511	43.22388805597201	46.11940298507463	11.385671641791046	13.0	-0.18049600925659579	0.13384391567600307	0.13418566269453847	1.4112926721572876	47.0	2.7056721448898315	0.9629594004316591
552	CATG00000118297.1	10	-	64447248	lncRNA_intergenic	41.25057494250575	42.564217891054476	42.3681592039801	24.353781094527363	19.0	0.13698458341674052	0.11653989521944108	0.2648226424658054	1.981289565563202	34.0	1.958971619606018	1.0318454457999593
553	CATG00000118299.1	10	-	64441117	lncRNA_intergenic	43.287771222877716	36.55172413793103	36.875621890547265	9.729452736318407	11.0	-0.7411387720234182	-0.7055016708611256	0.11778155124346355	1.210283488035202	37.0	2.2127835154533386	0.8443891451406798
554	CATG00000118300.1	10	-	64449590	lncRNA_intergenic	39.904509549045095	33.31384307846077	32.49751243781095	40.311243781094525	22.0	-0.6021498041353126	-0.6767330555180412	0.33649345440084555	2.0100085139274597	56.0	3.24755859375	0.8348390559096087
555	CATG00000118309.1	10	-	64505423	lncRNA_intergenic	43.7021297870213	41.342828585707146	54.56716417910448	92.67671641791044	34.0	-0.2680362763254718	1.2343584431048056	1.1961647768239074	3.862683415412903	33.0	1.9787364453077316	0.94601404524649
556	CATG00000118335.1	10	-	65389812	lncRNA_intergenic	34.38746125387461	20.81209395302349	16.139303482587064	20.760497512437812	15.0	-1.2367369421552503	-1.66243539461449	0.17230159515355195	1.366523265838623	27.0	1.727480947971344	0.6052233341499871
557	CATG00000118342.1	10	-	65647091	lncRNA_intergenic	45.48845115488451	44.96701649175412	44.06467661691542	86.75079601990049	32.0	-0.0628426098383438	-0.17159140447330712	1.2600335044425515	3.856597423553467	39.0	2.9646369218826294	0.9885369879630559
558	CATG00000118353.1	10	-	66386759	lncRNA_intergenic	46.772822717728225	49.65067466266866	51.04477611940298	50.562985074626866	29.0	0.3034773690757276	0.4504891875111938	0.562274560973427	3.0581294298171997	56.0	3.311759114265442	1.061528293092511
559	CATG00000118363.1	10	-	67651262	lncRNA_intergenic	47.604739526047396	45.20839580209895	39.124378109452735	26.94945273631841	21.0	-0.25875714578400966	-0.9157092512691792	0.31422188857835687	2.267579674720764	50.0	3.4668946266174316	0.9496616566374181
560	CATG00000118402.1	10	-	69548075	lncRNA_intergenic	41.38696130386961	37.05747126436781	33.6865671641791	21.75626865671642	19.0	-0.48179087096425904	-0.8569091410000822	0.26941890103319627	2.114342901855707	88.0	4.60448682308197	0.8953899995770649
561	CATG00000118403.1	10	-	69550799	lncRNA_intergenic	42.48805119488051	46.47626186906547	37.98009950248756	35.95960199004975	26.0	0.4693010979737418	-0.5304601192845041	0.49792260749722433	3.059474468231201	69.0	3.584922194480896	1.0938666416092415
562	CATG00000118442.1	10	-	70805328	lncRNA_intergenic	29.064493550644936	24.061969015492252	21.920398009950247	21.12363184079602	17.0	-0.5519737463141012	-0.7882726296194046	0.2571739597738277	1.8757636919617653	25.0	1.823913335800171	0.8278819300107269
563	CATG00000118445.1	10	-	70825392	lncRNA_intergenic	34.34886511348865	29.47376311844078	30.388059701492537	7.518656716417911	13.0	-0.2900653828041575	-0.23566533434227924	0.02661733945068156	0.7734915018081665	11.0	0.5532606653869152	0.858070944150832
564	ENSG00000166917.7	10	-	135061388	lncRNA_intergenic	33.85011498850115	31.98350824587706	36.865671641791046	4.956865671641791	9.0	-0.22400241708201446	0.36188232031331136	0.07138498772854839	1.0800462886691093	19.0	1.4817448258399963	0.9448567089577636
565	ENSG00000177853.10	10	+	97889814	lncRNA_intergenic	39.149585041495854	20.873063468265865	11.17910447761194	26.19776119402985	18.0	-1.3921891506733386	-2.1306132635666954	0.15201048216141133	1.3711254596710205	52.0	2.674451380968094	0.5331618060866254
566	ENSG00000203434.2	10	-	110321602	lncRNA_intergenic	47.06939306069393	48.28935532233883	57.47761194029851	26.700746268656715	20.0	0.13198770420986047	1.1260650565301007	0.31253419072461797	2.1637996658682823	52.0	3.0026246309280396	1.025918376726715
567	ENSG00000203565.2	10	+	33973690	lncRNA_intergenic	46.43475652434756	47.56171914042979	59.26865671641791	101.93746268656716	34.0	0.10269658081512759	1.1695132577856677	0.8464996938991672	3.0983139276504517	48.0	2.8339719772338867	1.0242698077999248
568	ENSG00000204187.5	10	+	44341868	lncRNA_intergenic	44.6010398960104	39.97051474262869	34.701492537313435	10.69044776119403	15.0	-0.549302025352312	-1.1743465917027411	0.15043808798431937	1.7793943881988525	37.0	2.5413240790367126	0.8961789867640302
569	ENSG00000223477.3	10	-	47151348	lncRNA_intergenic	57.52294770522948	32.823088455772115	25.27363184079602	53.03975124378109	24.0	-0.6798079071979763	-0.8875896634154059	0.040177688387083785	0.6605458855628967	60.0	1.3573102504014969	0.5706085964851925
570	ENSG00000223482.3	10	-	89102100	lncRNA_intergenic	35.26127387261274	11.579710144927537	5.278606965174129	23.701990049751245	15.0	-1.3058971789316913	-1.6533655029031176	0.07207457178812146	0.8271607160568237	19.0	0.8240739703178406	0.328397385379813
571	ENSG00000223784.1	10	+	6779377	lncRNA_intergenic	44.90380961903809	43.45777111444278	37.80597014925373	26.727164179104477	22.0	-0.17085901023573366	-0.8386566731615446	0.3731375487040955	2.5994455218315125	51.0	3.2459625005722046	0.9677969749813337
572	ENSG00000223808.1	10	+	9012095	lncRNA_intergenic	45.861113888611136	46.259870064967515	42.472636815920396	39.79049751243781	21.0	0.039986236426310946	-0.3397877342276164	0.4001157570342007	2.1058257818222046	39.0	2.6949472427368164	1.0086948646150395
573	ENSG00000223834.2	10	+	31892708	lncRNA_intergenic	37.36986301369863	22.978510744627688	10.955223880597014	9.132985074626866	11.0	-1.214822850292032	-2.2297492501747547	0.06507818579794575	0.9285472631454468	22.0	1.3184689283370972	0.6148941658203158
574	ENSG00000223910.1	10	+	44167393	lncRNA_intergenic	41.10628937106289	36.825087456271866	30.925373134328357	418.99940298507465	47.0	-0.4134347685005354	-0.9831689524728415	3.9074730056204237	4.538780152797699	112.0	5.505763053894043	0.8958504408864301
575	ENSG00000223993.1	10	-	87192531	lncRNA_intergenic	42.35206479352065	42.35432283858071	51.25373134328358	14.630298507462687	18.0	0.00025765723672168127	1.015719029589079	0.19048365052593855	2.0538786202669144	34.0	2.5239011645317078	1.0000533160560428
576	ENSG00000224034.1	10	-	5326499	lncRNA_intergenic	42.316768323167686	31.691154422788607	30.253731343283583	21.010298507462686	16.0	-1.0372276412623784	-1.1775428290983931	0.2002037967127906	1.5618524551391602	39.0	2.4666287675499916	0.7489029923260528
577	ENSG00000224190.1	10	+	130713042	lncRNA_intergenic	47.20587941205879	45.38980509745127	31.323383084577113	24.33990049751244	15.0	-0.24339274915567283	-2.1285937330616056	0.4371865943839106	2.01032030582428	41.0	2.7795190811157227	0.961528641405977
578	ENSG00000224265.1	10	+	43818481	lncRNA_intergenic	40.55164483551645	35.94852573713143	25.507462686567163	40.711194029850745	24.0	-0.5782629537476652	-1.889912683498207	0.6424807959533249	3.0149796456098557	45.0	3.176522344350815	0.8864874873249665
579	ENSG00000224382.1	10	+	4448671	lncRNA_intergenic	46.08209179082092	44.96951524237881	52.77114427860697	93.5573631840796	31.0	-0.13191908527201024	0.7931262592307815	1.3153260418033	3.6756945848464966	49.0	3.2905231714248657	0.9758566396357962
580	ENSG00000224596.3	10	-	80737681	lncRNA_intergenic	35.65273472652735	40.918040979510245	41.059701492537314	54.34641791044776	25.0	0.4909919186801031	0.5042018155701717	0.472576727904166	2.331259995698929	59.0	3.7559995651245117	1.1476830962160458
581	ENSG00000224597.5	10	+	29698486	lncRNA_intergenic	42.40525947405259	30.49375312343828	12.92039800995025	22.12363184079602	16.0	-1.0272113227474875	-2.5426828795997656	0.16452907149312995	1.3797903060913086	18.0	1.0318355560302734	0.7191030900800676
582	ENSG00000224914.2	10	+	89102677	lncRNA_intergenic	35.87641235876412	12.424787606196901	9.751243781094526	22.917810945273633	13.0	-1.2742113104199004	-1.4194745970009572	0.06765660617364004	0.7063368558883667	31.0	1.3140616416931152	0.346321908722339
583	ENSG00000225208.1	10	+	103070789	lncRNA_intergenic	42.834716528347165	36.1224387806097	37.149253731343286	36.87761194029851	21.0	-0.7549768140235137	-0.639483757242931	0.4665413915940811	2.362016797065735	39.0	2.6085691154003143	0.8432981868037946
584	ENSG00000225383.2	10	-	10836881	lncRNA_intergenic	46.836816318368165	49.952023988006	41.114427860696516	123.6218407960199	36.0	0.3545565677640112	-0.6512921694202802	1.6013721026996874	4.097330808639526	58.0	3.4496041536331177	1.0665119432640884
585	ENSG00000225484.2	10	-	81586305	lncRNA_intergenic	33.60803919608039	12.85857071464268	7.348258706467662	7.218109452736318	11.0	-1.4637059484725294	-1.8524135452004808	0.03591840752629079	0.7759603261947632	13.0	0.6267907619476318	0.38260401446277587
586	ENSG00000225519.1	10	+	92706985	lncRNA_intergenic	48.04729527047295	45.308345827086455	51.4228855721393	33.0952736318408	24.0	-0.3403611913966159	0.41947466956071594	0.5110671851934008	2.982409358024597	23.0	1.4964881539344788	0.9429947215973739
587	ENSG00000225768.1	10	-	106240044	lncRNA_intergenic	47.998700129987	44.6671664167916	41.114427860696516	86.5818407960199	32.0	-0.2934928947248756	-0.6064729388821778	0.6719447832120903	2.8190537691116333	53.0	3.0039560794830322	0.9305911680071929
588	ENSG00000226005.3	10	+	3954215	lncRNA_intergenic	42.78852114788521	44.13143428285857	42.850746268656714	27.367611940298506	23.0	0.17009868728986446	0.007881678344301916	0.43907933130351295	2.913270950317383	44.0	3.4455705881118774	1.0313848924652478
589	ENSG00000226044.1	10	-	48332235	lncRNA_intergenic	44.23897610238976	41.599700149925035	38.36318407960199	31.222437810945273	20.0	-0.299260130355964	-0.6662396478156248	0.40141623457053566	2.267744153738022	31.0	1.7737827003002167	0.9403404828729263
590	ENSG00000226051.2	10	+	77056139	lncRNA_intergenic	44.96680331966803	43.107946026986504	53.830845771144276	24.031243781094528	20.0	-0.1600422263209443	0.7631683818803665	0.1781366751305817	1.7219420373439789	32.0	1.8732650876045227	0.958661564633204
591	ENSG00000226426.1	10	-	65797060	lncRNA_intergenic	43.63443655634437	45.69815092453773	43.72636815920398	14.759751243781094	19.0	0.17718093345190275	0.007892820372510313	0.10879622660479296	1.6312518119812012	54.0	2.9033626317977905	1.0472955429487103
592	ENSG00000226762.1	10	-	3299534	lncRNA_intergenic	42.87991200879912	42.6151924037981	50.975124378109456	73.39437810945273	31.0	-0.02660809412155522	0.8136842020634395	0.7415117999091027	3.1159417033195496	48.0	3.2562456130981445	0.9938264890807915
593	ENSG00000226808.1	10	+	44354859	lncRNA_intergenic	44.25147485251475	49.881059470264866	57.62189054726368	27.6263184079602	25.0	0.6197998603430764	1.4720414287934256	0.3348676984662664	2.752422794699669	39.0	2.735550045967102	1.1272180110722387
594	ENSG00000227029.1	10	+	44404744	lncRNA_intergenic	43.94390560943906	47.848575712143926	37.36318407960199	25.022437810945274	21.0	0.38170169949017724	-0.643299570286285	0.2391162616054385	2.0528586208820343	50.0	3.542476534843445	1.088855782128436
595	ENSG00000227101.1	10	+	4046634	lncRNA_intergenic	44.10968903109689	42.72463768115942	45.03482587064676	82.96378109452736	30.0	-0.16842931461637314	0.11250136293174319	1.2268519172326016	3.6481531858444214	48.0	3.0037107467651367	0.9685998387120566
596	ENSG00000227307.1	10	-	122740214	lncRNA_intergenic	44.34986501349865	39.94502748625687	46.756218905472636	34.3052736318408	19.0	-0.4092497639153255	0.22357231840046485	0.29612697372411523	1.7652740478515625	41.0	2.2958757877349854	0.9006797985540409
597	ENSG00000227338.1	10	+	3305888	lncRNA_intergenic	42.85631436856314	43.0039980009995	41.42786069651741	46.13601990049751	25.0	0.019042364625573932	-0.18418519512115428	0.767038606569196	3.2235065698623657	56.0	3.934314489364624	1.003446018039869
598	ENSG00000227877.2	10	-	61513213	lncRNA_intergenic	48.317868213178684	49.49575212393803	61.36318407960199	52.55243781094527	31.0	0.11597247799297145	1.2844200267720578	0.5094455868592158	3.0522081553936005	61.0	3.499956965446472	1.0243778120665945
599	ENSG00000228021.3	10	+	127387698	lncRNA_intergenic	44.03089691030897	43.72313843078461	41.32338308457712	12.409900497512439	14.0	-0.03396682964667198	-0.2988241357886376	0.15116744801682047	1.5451584458351135	42.0	2.9322259426116943	0.9930103972183155
600	ENSG00000228065.6	10	+	67330294	lncRNA_intergenic	45.127087291270875	46.01799100449775	33.18407960199005	56.83094527363184	29.0	0.09495320724838156	-1.2728949963759204	0.6455689230214393	3.0908425003290176	79.0	4.4610878229141235	1.019742105389532
601	ENSG00000228484.1	10	+	116524703	lncRNA_intergenic	42.296670332966706	45.46626686656672	48.014925373134325	23.724776119402986	20.0	0.27902764266637015	0.5033925300769841	0.18386057857984728	1.7606509327888489	55.0	3.1253548860549927	1.0749372588586383
602	ENSG00000228566.1	10	+	65390432	lncRNA_intergenic	34.34666533346665	21.547226386806596	19.582089552238806	21.694477611940297	15.0	-1.1646743324128674	-1.3434903259894149	0.17962896218681298	1.3649126887321472	19.0	1.1425241827964783	0.6273455130973499
603	ENSG00000228636.1	10	-	9801193	lncRNA_intergenic	49.08849115088491	48.257871064467764	47.069651741293534	17.465124378109454	16.0	-0.10085102804200625	-0.24512054558046423	0.2574705499196935	1.942665010690689	61.0	3.7816526889801025	0.9830791277763246
604	ENSG00000228651.1	10	-	54515188	lncRNA_intergenic	43.75622437756224	43.22788605697151	34.82089552238806	28.87776119402985	23.0	-0.06537667321397744	-1.105659093281523	0.44216557086576647	2.8460239470005035	34.0	2.1931936144828796	0.9879254133987472
605	ENSG00000228800.1	10	-	30843450	lncRNA_intergenic	35.05079492050795	37.520739630184906	37.10945273631841	39.057960199004974	20.0	0.305496109877599	0.25462593034428743	0.5975117707173933	2.4737080931663513	41.0	3.381997287273407	1.0704675804151824
606	ENSG00000228951.1	10	-	5660142	lncRNA_intergenic	40.45155484451555	42.27736131934033	38.666666666666664	42.31333333333333	20.0	0.17216069848909193	-0.16830238314410348	0.3762147209771328	1.8858592510223389	39.0	2.2063153982162476	1.0451356315435258
607	ENSG00000229116.1	10	-	44788859	lncRNA_intergenic	46.15368463153685	36.41879060469765	39.44776119402985	14.568507462686567	19.0	-0.8661971488099048	-0.5966836259009974	0.11534163715641516	1.6905932277441025	24.0	1.4654116928577423	0.7890765579269192
608	ENSG00000229205.2	10	+	1205776	lncRNA_intergenic	41.98020197980202	43.55622188905547	53.87064676616915	86.563184079602	33.0	0.19998063316123318	1.508774500870753	1.3937525910149848	4.187358736991882	23.0	1.8274316191673279	1.0375419801460632
609	ENSG00000229240.3	10	-	10994112	lncRNA_intergenic	47.296170382961705	48.64017991004498	44.517412935323385	6.220945273631841	11.0	0.14982608462619162	-0.30976740823159765	0.0773083773099066	1.2262464761734009	44.0	2.989367723464966	1.028416878495673
610	ENSG00000229418.2	10	-	98066424	lncRNA_intergenic	43.01329867013299	40.18940529735132	36.89054726368159	32.687960199004976	21.0	-0.28387701562021683	-0.6155007280552973	0.33033281374419815	2.1110632121562958	50.0	3.033791422843933	0.9343483652709833
611	ENSG00000229630.1	10	-	43521828	lncRNA_intergenic	43.12128787121288	39.76711644177911	36.12935323383085	18.35318407960199	17.0	-0.3668910434021838	-0.76480235937816	0.21959130641028404	1.8595196902751923	41.0	2.4565393328666687	0.9222154162127202
612	ENSG00000229649.1	10	-	103023338	lncRNA_intergenic	42.42935706429357	43.38980509745127	45.039800995024876	19.928407960199007	18.0	0.08907068479826663	0.24208913092960171	0.17139354362662687	1.6692963242530823	30.0	1.6483466625213623	1.0226364031795798
613	ENSG00000229656.2	10	+	33269822	lncRNA_intergenic	39.80681931806819	32.20039980009995	18.243781094527364	6.515273631840796	11.0	-0.8213667737609562	-2.3284494473566464	0.07597073490330353	1.1878169775009155	35.0	2.021631821990013	0.8089166718598964
614	ENSG00000229672.2	10	+	3792012	lncRNA_intergenic	37.419258074192584	32.4367816091954	21.63681592039801	8.382437810945273	15.0	-0.6559472016055604	-2.0777717496625225	0.14528394503021658	1.9747626781463623	49.0	3.4133347272872925	0.8668472673851993
615	ENSG00000229981.3	10	-	110182920	lncRNA_intergenic	44.242375762423755	49.25087456271864	49.343283582089555	6.1765671641791045	13.0	0.5800892807085296	0.5907921788852606	0.0828555675436047	1.5056728944182396	47.0	2.8829551935195923	1.1132059188500618
616	ENSG00000230109.1	10	-	21661879	lncRNA_intergenic	43.20457954204579	41.37131434282858	43.92537313432836	12.499402985074628	16.0	-0.20426522484649604	0.08031192933445547	0.1551770719361441	1.782744586467743	48.0	3.162471890449524	0.9575678037224477
617	ENSG00000230121.1	10	+	7583423	lncRNA_intergenic	48.71062893710629	47.015992003998	37.20398009950249	16.96318407960199	15.0	-0.15976096618397423	-1.0847829903536175	0.15076321494970085	1.4141167998313904	18.0	1.0279025435447693	0.9652101200480011
618	ENSG00000230131.1	10	+	125013813	lncRNA_intergenic	46.67343265673433	57.17991004497751	42.82587064676617	38.04452736318408	22.0	0.5488101056377138	-0.2009789629176778	0.1038059218843921	1.149178922176361	33.0	1.4271953105926514	1.225106164046566
619	ENSG00000230417.6	10	+	80008590	lncRNA_intergenic	38.86751324867513	37.83858070964518	25.497512437810947	15.451243781094528	16.0	-0.11695058307778472	-1.519661676676119	0.19961557042743083	1.8185928165912628	51.0	3.2988678216934204	0.9735271836804474
620	ENSG00000230526.1	10	+	73637848	lncRNA_intergenic	34.55974402559744	33.883558220889554	29.597014925373134	23.14179104477612	18.0	-0.09574603975035142	-0.7027087083540449	0.4639877164469084	2.548750162124634	52.0	4.228389739990234	0.9804342936045171
621	ENSG00000230555.2	10	+	43916074	lncRNA_intergenic	29.885611438856113	23.766116941529237	10.970149253731343	9.379104477611941	11.0	-0.5731690307834308	-1.7716752836360268	0.08228027355031556	1.0302908420562744	36.0	2.464978665113449	0.7952360951407357
622	ENSG00000230573.1	10	+	3876126	lncRNA_intergenic	38.05379462053794	39.24887556221889	42.41293532338308	11.45363184079602	16.0	0.13836270856085991	0.5046875781324038	0.15352767356344213	1.8524295687675476	52.0	3.384855091571808	1.031405039986103
623	ENSG00000231039.2	10	+	5276309	lncRNA_intergenic	45.345865413458654	36.14092953523238	20.611940298507463	80.43865671641791	27.0	-0.8946995655245062	-2.40408321488556	0.7599372151608209	2.6243406534194946	73.0	4.193344742059708	0.7970060601050025
624	ENSG00000231082.1	10	+	82409291	lncRNA_intergenic	48.48425157484252	47.15242378810595	48.03482587064676	40.343781094527365	23.0	-0.12817265129257654	-0.04325190521962014	0.37365531532293345	2.2134774923324585	30.0	1.7917404174804688	0.9725307137167891
625	ENSG00000231131.2	10	-	54215053	lncRNA_intergenic	46.993600639936005	46.908545727136435	47.960199004975124	28.318407960199004	24.0	-0.009080653723239943	0.10319617890813086	0.3227780096390264	2.5622929334640503	68.0	4.055419564247131	0.998190074570977
626	ENSG00000231298.2	10	-	4806235	lncRNA_intergenic	46.88891110888911	45.622688655672164	52.45273631840796	24.54900497512438	18.0	-0.14895174944347914	0.6544991422824524	0.3397074723010116	2.117425352334976	37.0	2.299782156944275	0.9729952685342506
627	ENSG00000231483.1	10	-	5652724	lncRNA_intergenic	43.334866513348665	39.10344827586207	48.71641791044776	12.264179104477613	15.0	-0.5235788263138504	0.6658917193982139	0.18777196487136266	1.8560402691364288	26.0	1.7856918275356293	0.902355341600437
628	ENSG00000231705.1	10	+	134232510	lncRNA_intergenic	26.352464753524647	24.752123938030984	25.771144278606965	17.6873631840796	16.0	-0.1732281878393242	-0.06292478258336955	0.2072407904646119	1.731912910938263	23.0	1.860601931810379	0.9392716836750681
629	ENSG00000231976.3	10	+	26932101	lncRNA_intergenic	44.24437556244376	45.06046976511744	47.417910447761194	243.4244776119403	44.0	0.08019765595654617	0.31186355858003323	2.350752650326752	4.323883771896362	87.0	4.535161972045898	1.0184451513282609
630	ENSG00000232139.1	10	+	120156835	lncRNA_intergenic	44.96550344965503	46.00599700149925	47.298507462686565	12.75044776119403	16.0	0.10912864466850784	0.24468923204425555	0.14025688570962863	1.678105890750885	25.0	1.5565661191940308	1.0231398176828865
631	ENSG00000232224.1	10	-	27235579	lncRNA_intergenic	44.4003599640036	39.73163418290854	48.83582089552239	74.3579104477612	27.0	-0.4880397602792891	0.463655688647014	0.8125327029368226	2.8224133253097534	21.0	1.3225057125091553	0.8948493709312244
632	ENSG00000232229.1	10	+	91596834	lncRNA_intergenic	44.33366663333667	33.553223388305845	31.945273631840795	12.251990049751244	12.0	-1.0206135961579448	-1.1728425159383176	0.10981358869762972	1.1360723376274109	23.0	1.4080557078123093	0.7568339353884057
633	ENSG00000232470.1	10	+	112628927	lncRNA_intergenic	27.029197080291972	30.44127936031984	34.39303482587065	47.199751243781094	23.0	0.3383870415182655	0.7302951953890479	0.46422463859916413	2.2809831649065018	37.0	2.7598865628242493	1.1262369085508555
634	ENSG00000232591.1	10	-	7514002	lncRNA_intergenic	42.52474752524748	38.23338330834583	28.686567164179106	4.616268656716418	9.0	-0.534451003611341	-1.7234215060276772	0.07160050435591041	1.1208693981170654	34.0	2.5806394517421722	0.8990854862958607
635	ENSG00000232638.1	10	+	8093201	lncRNA_intergenic	29.915908409159083	24.97951024487756	21.756218905472636	3.0352736318407962	8.0	-0.49270998628373475	-0.8144319776575364	0.03023850170587639	0.7984931170940399	30.0	2.1148183941841125	0.8349908651689082
636	ENSG00000232656.3	10	+	1068577	lncRNA_intergenic	43.8941105889411	42.73963018490755	49.29353233830846	21.618407960199004	19.0	-0.13510728292567456	0.6318870732903629	0.2960793699961265	2.223544418811798	54.0	3.6434695720672607	0.9736985124304028
637	ENSG00000232807.2	10	-	5987868	lncRNA_intergenic	35.2990700929907	30.513243378310843	22.213930348258707	18.619004975124376	17.0	-0.5565228858615445	-1.5216137582982951	0.25177268106911993	1.9768557697534561	30.0	2.1214415580034256	0.864420600823981
638	ENSG00000232903.2	10	-	134778632	lncRNA_intergenic	39.28817118288171	37.425787106446776	35.049751243781095	14.997512437810945	14.0	-0.1817406887539487	-0.4136060699542512	0.1428186993294903	1.3661895394325256	22.0	1.3035034239292145	0.9525968244292726
639	ENSG00000233117.2	10	-	4285949	lncRNA_intergenic	42.173382661733825	46.57721139430285	48.24875621890547	16.83781094527363	16.0	0.2902611923561818	0.4004345502871186	0.07314804764987515	1.0545775592327118	51.0	2.395857572555542	1.1044219945051943
640	ENSG00000233261.1	10	+	26868415	lncRNA_intergenic	43.017398260173984	42.843578210894556	40.333333333333336	93.68333333333334	29.0	-0.017994680007147525	-0.27786726193196737	1.0040400868342505	3.0022189617156982	25.0	1.8334990441799164	0.9959593081797243
641	ENSG00000233321.1	10	-	3545046	lncRNA_intergenic	45.477252274772525	46.670664667666166	54.91542288557214	26.67781094527363	22.0	0.13668524846620764	1.080983157200155	0.3499551648190796	2.5197286419570446	31.0	2.2182483077049255	1.026241963469628
642	ENSG00000233387.1	10	-	33405735	lncRNA_intergenic	45.05049495050495	40.57071464267866	43.99004975124378	21.50990049751244	21.0	-0.5238057041274516	-0.12399430617467681	0.2940799489861789	2.4554595947265625	63.0	4.415189266204834	0.9005609080932844
643	ENSG00000233515.1	10	-	43187161	lncRNA_intergenic	42.186981301869814	36.94652673663168	39.48756218905473	13.091094527363184	14.0	-0.5830868933115272	-0.3003548409752733	0.1620707319632642	1.5577306151390076	25.0	1.6601269394159317	0.8757802904232481
644	ENSG00000233643.2	10	-	63654069	lncRNA_intergenic	38.70992900709929	40.751624187906046	35.44776119402985	54.78850746268657	27.0	0.17457435186533468	-0.27893039401602093	0.4005608921685116	2.308624505996704	34.0	1.7606052160263062	1.0527434493727001
645	ENSG00000233871.1	10	+	79685427	lncRNA_intergenic	39.19018098190181	33.05447276361819	39.2636815920398	26.345124378109453	19.0	-0.5451610249079492	0.006530568226059871	0.20797945998606476	1.6881603598594666	47.0	3.0777474641799927	0.8434376146127748
646	ENSG00000234026.1	10	-	96990888	lncRNA_intergenic	41.326467353264675	36.61969015492254	29.577114427860696	22.805273631840794	17.0	-0.567718005745203	-1.417173345587147	0.33178239414005	2.0504912734031677	60.0	4.1562358140945435	0.8861074391356049
647	ENSG00000234474.2	10	-	118928566	lncRNA_intergenic	40.616038396160384	33.18940529735132	37.67661691542288	34.43990049751244	19.0	-0.6508799869081249	-0.25761480177219825	0.26453295799923005	1.6651852428913116	50.0	2.7043493539094925	0.8171502344376567
648	ENSG00000234556.1	10	-	2544361	lncRNA_intergenic	45.80811918808119	42.47376311844078	50.20398009950249	10.19318407960199	15.0	-0.3357062633505379	0.4425796201239474	0.10332485454488473	1.5102148056030273	26.0	1.706073135137558	0.9272103694991263
649	ENSG00000234736.1	10	+	50321897	lncRNA_intergenic	43.63883611638836	44.807096451774115	54.208955223880594	7.126119402985075	11.0	0.10854318398220845	0.9820708181727585	0.061514705150025134	1.0220111012458801	24.0	1.5858862400054932	1.0267711158077155
650	ENSG00000234752.1	10	+	8939938	lncRNA_intergenic	46.277372262773724	48.07396301849075	47.711442786069654	18.116318407960197	15.0	0.1876461240186029	0.149782451675899	0.19762905787847312	1.5666850209236145	26.0	1.8598592281341553	1.0388222292639169
651	ENSG00000234942.1	10	+	87337520	lncRNA_intergenic	46.08649135086491	48.04997501249375	42.98009950248756	35.77960199004975	22.0	0.23715168503538958	-0.3751933737032449	0.5219553519906196	2.657183825969696	55.0	4.322077631950378	1.0426043207906734
